Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/05/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/06/2026,151,80997,2760,373062
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/07/2026,27609,2601318,27721,2584661
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/08/2026,6960,894551,7508,930287
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/09/2026,55389,6231869,55937,6267577
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/10/2026,38991,4021398,40002,4117070
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/11/2026,79704,8998068,77296,8688036
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/12/2026,120283,13611572,93048,10366296
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/01/2027,30658,3505619,22766,2537576
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/02/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/03/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/04/2027,21637,2636366,13098,1482334
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/06/2027,306,0,2911,217808
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/07/2027,27764,2446673,27872,2429406
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/08/2027,7115,739906,7659,775033
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 6,01/09/2027,55544,6077224,56088,6112322
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/10/2025,235604,27696426,146423,15830615
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/11/2025,128453,16320288,127463,14821144
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/12/2025,0,1566355,0,44841
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/01/2026,247178,27954016,125445,12597192
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/02/2026,63379,9296761,53545,6264090
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/03/2026,92473,14331894,80279,10654320
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/04/2026,31663,6828479,26298,3764243
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/05/2026,97409,13831135,90593,10384454
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/06/2026,32554,7612762,24285,3783270
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/07/2026,132183,20061313,56821,7968502
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/08/2026,12239,5789257,358,1105467
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/09/2026,64690,11768540,50261,6623196
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/10/2026,249295,31979421,142681,15521193
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/11/2026,142144,20603283,123721,14511722
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/12/2026,4823,5849350,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/01/2027,260869,32237010,121702,12287770
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/02/2027,77070,13579756,49802,5954668
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/03/2027,106164,18614889,76537,10344898
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/04/2027,45354,11111474,22556,3454820
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/05/2027,111100,18114130,86851,10075032
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/06/2027,46245,11895757,20543,3473848
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/07/2027,145874,24344308,53078,7659079
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/08/2027,25930,10072251,0,796044
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 7,01/09/2027,78381,16051535,46519,6313774
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/10/2025,28415,2754234,45951,4981972
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/11/2025,51241,6669049,69752,9000412
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/12/2025,17890,2158890,37375,4593741
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/01/2026,63506,6895006,56481,6676131
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/02/2026,29280,2702332,49877,5244051
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/03/2026,19916,2392727,41064,4987351
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/04/2026,3820,538121,25507,3183902
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/05/2026,0,0,5190,1109453
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/06/2026,31451,4211350,54227,6961054
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/07/2026,62551,7684048,86347,10512982
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/08/2026,39265,3851977,63619,6734486
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/09/2026,109620,13721120,8933,1600305
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/10/2026,23922,2237996,48141,5107667
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/11/2026,46748,6152811,71943,9126107
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/12/2026,13397,1642652,39565,4719437
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/01/2027,59013,6378768,58671,6801827
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/02/2027,24787,2186094,52068,5369746
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/03/2027,15424,1876489,43255,5113046
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/04/2027,0,21883,27697,3309597
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/05/2027,0,0,7381,1235148
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/06/2027,26958,3695112,56417,7086749
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/07/2027,58058,7167809,88538,10638678
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/08/2027,34772,3335739,65809,6860181
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 8,01/09/2027,105128,13204882,11123,1726000
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/10/2025,282959,30034820,317436,32608982
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/11/2025,8076,0,35312,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/12/2025,13817,0,106138,5779426
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/01/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/02/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/03/2026,372488,44959161,31753,2105901
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/04/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/05/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/06/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/07/2026,21286,0,25447,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/08/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/09/2026,0,0,21834,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/10/2026,227451,22420458,272868,25979933
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/11/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/12/2026,0,0,61570,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/01/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/02/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/03/2027,316980,37344800,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/04/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/06/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/07/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/08/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente 9,01/09/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/10/2025,162390,15520259,242532,23712203
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/11/2025,173744,19322869,149757,15025531
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/12/2025,165336,17374229,152380,15906324
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/01/2026,438666,44661783,335151,33898509
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/02/2026,44035,5176153,112980,12160761
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/03/2026,49257,5289145,140381,14817901
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/04/2026,40095,2449445,155218,14789717
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/05/2026,163520,14467303,266369,25308456
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/06/2026,41770,3132637,181855,18352561
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/07/2026,135310,13593357,223530,22519085
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/08/2026,237694,25775802,250243,25280630
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/09/2026,97708,9912212,134358,12688908
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/10/2026,107181,7535825,229353,20408531
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/11/2026,118535,11338435,136577,11721860
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/12/2026,110126,9389794,139200,12602652
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/01/2027,383456,36677349,321971,30594837
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/02/2027,0,0,99800,8857089
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/03/2027,0,0,127201,11514230
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/04/2027,0,0,142038,11486045
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/05/2027,108311,6482869,253190,22004784
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/06/2027,0,0,168675,15048889
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/07/2027,80100,5608923,210351,19215414
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/08/2027,182484,17791367,237063,21976958
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/09/2027,42499,1927778,121179,9385236
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/10/2025,49428,5326140,50958,5477100
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/11/2025,78789,7279026,78592,8354306
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/12/2025,66900,7121536,30924,3693051
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/01/2026,46826,5045613,34172,4112246
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/02/2026,66688,7150255,52471,5898703
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/03/2026,110050,11933803,42936,5210480
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/04/2026,92327,10148278,47943,5510990
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/05/2026,73787,8291959,74919,8686364
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/06/2026,68230,7712497,41134,5053210
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/07/2026,71688,8524026,31229,3934093
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/08/2026,52227,6287478,27036,3463818
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/09/2026,56751,6880397,47767,5927134
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/10/2026,60643,7036231,50738,5966137
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/11/2026,90004,8989117,78373,8843343
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/12/2026,78116,8831627,30705,4182088
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/01/2027,58041,6755704,33952,4601283
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/02/2027,77904,8860346,52252,6387740
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/03/2027,121265,13643894,42717,5699517
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/04/2027,103542,11858369,47724,6000027
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/05/2027,85003,10002050,74700,9175401
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/06/2027,79446,9422588,40915,5542247
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/07/2027,82904,10234117,31009,4423130
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/08/2027,63442,7997568,26817,3952855
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/09/2027,67967,8590487,47548,6416171
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/10/2025,40017,4381481,25624,2917340
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/11/2025,46749,4497142,21571,2038798
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/12/2025,27249,2387671,7029,582086
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/01/2026,144640,15082550,27248,2919794
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/02/2026,643,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/03/2026,90625,9583608,56961,6435744
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/04/2026,43240,4584432,1602,344240
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/05/2026,69399,7136255,1786,82166
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/06/2026,57904,5750949,28940,2991530
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/07/2026,68222,7224177,27698,3217092
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/08/2026,38313,3703630,3902,405798
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/09/2026,34262,3301875,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/10/2026,72088,7485629,21397,2470643
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/11/2026,78821,7601289,17345,1592101
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/12/2026,59321,5491819,2802,135389
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/01/2027,176712,18186697,23021,2473097
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/02/2027,32714,2909824,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/03/2027,122696,12687755,52734,5989047
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/04/2027,75312,7688580,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/05/2027,101471,10240402,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/06/2027,89976,8855096,24714,2544833
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/07/2027,100294,10328324,23472,2770395
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/08/2027,70385,6807778,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/09/2027,66333,6406023,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/10/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/11/2025,233499,26296659,50324,5632887
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/12/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/01/2026,393997,43926516,23548,3701255
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/02/2026,57701,7601881,45714,7254276
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/03/2026,0,2277069,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/04/2026,216119,22061514,33692,4162606
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/05/2026,0,0,0,277828
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/06/2026,0,0,58582,8424012
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/07/2026,136038,17976076,15219,4355018
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/08/2026,0,0,30240,3841582
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/09/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/10/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/11/2026,205521,23810083,32403,4764223
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/12/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/01/2027,366019,41439939,5627,2832591
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/02/2027,29724,5115304,27793,6385612
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/03/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/04/2027,188141,19574937,15771,3293942
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/06/2027,0,0,40661,7555348
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/07/2027,108061,15489500,0,3486354
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/08/2027,0,0,12318,2972918
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/09/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2025,84642,7796320,75378,6917980
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2025,24870,3119357,15474,2228679
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2025,22570,2870025,13041,1967008
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/01/2026,65657,6830735,56133,5930495
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/02/2026,29798,3619967,20278,2722503
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/03/2026,27796,3369136,14395,2099443
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/04/2026,45520,5251076,35735,4328934
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2026,22611,2858681,12694,1924204
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2026,25965,3231276,15914,2284461
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2026,44934,4940389,34474,3950862
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2026,33620,4113356,23029,3111637
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2026,26259,3308154,15535,2294010
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2026,88963,8315964,78106,7289481
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2026,29191,3639001,18201,2600180
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2026,26891,3389669,15768,2338508
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/01/2027,69979,7350380,58861,6301995
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/02/2027,34119,4139611,23006,3094004
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/03/2027,32117,3888781,17123,2470943
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/04/2027,49841,5770720,38463,4700434
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2027,26933,3378325,15422,2295704
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2027,30286,3750920,18642,2655961
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2027,49255,5460033,37202,4322362
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2027,37941,4633000,25757,3483137
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2027,30580,3827798,18263,2665510
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2025,25868,2420912,39412,3961056
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2025,27133,2578178,13887,1075279
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2025,42084,4313980,3715,399310
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2026,81909,8168165,42018,3791035
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2026,0,0,0,65305
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2026,0,0,0,77126
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2026,0,0,5016,644581
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2026,16991,1975436,1448,126700
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2026,753,191657,2268,241942
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2026,0,0,5041,701815
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2026,17211,1642973,37126,3760190
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2026,18477,1800239,11600,874414
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2026,33427,3536041,1428,198445
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2027,73252,7390226,39732,3590170
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2027,0,0,2730,443715
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2027,8334,1197497,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2027,0,0,0,41076
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2027,0,0,2754,500949
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2025,19974,2122509,25066,2653412
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2025,20020,2213869,16292,1776707
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2025,22575,2462381,21842,2366055
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2026,12303,1320603,10467,1096111
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2026,1043,97732,3789,418176
