Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2027,1836,62563,41,502
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2027,9,31,17,120
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/07/2027,8,28,18,119
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/08/2027,0,0,1,1
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/09/2027,78687,8224641,34123,3713153
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2025,45377,7182828,19936,2210023
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2025,16274,1485380,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2025,4814,298171,21086,2274142
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2026,184,2262,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2026,163,1693,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2026,74,539,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2026,17214,2367614,40,332
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2026,5103,394115,32,268
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2026,3468,166846,35,497
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2026,2106,88361,22298,2377141
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2026,42,435,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2026,93,923,40,332
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2026,86034,18547975,18244,2009566
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2026,30857,3835648,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2026,9127,769957,20641,2208453
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2027,350,5843,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2027,309,4372,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2027,141,1393,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2027,32639,6113813,8,28
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2027,9677,1017712,7,25
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2027,6576,430843,94,3198
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2027,3994,228174,22970,2474117
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2027,80,1124,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2027,178,2384,8,28
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2025,36,296,96,634
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2025,84,333,173,1842
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2025,288,1135,357,4253
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2026,123,601,86,754
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2026,25507,1490175,27200,2926843
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2026,216,1396,333,4135
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2026,61,463,43,381
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2026,86,712,59,521
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2026,153,1362,85,753
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/07/2026,12,116,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/08/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/09/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2026,5,15,7,17
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2026,8,16,9,29
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2026,15,30,13,42
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2027,1859,41401,1951,65705
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2027,19137,1501417,19250,2073177
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2027,13,34,12,42
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2027,594,16562,610,20421
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2027,1001,29191,1028,34407
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2027,2431,73318,1900,63548
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/07/2027,52,1647,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/08/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/09/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/10/2025,38335,3071786,56472,6313772
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/11/2025,25879,4209903,33770,3701140
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/12/2025,51850,6982437,31533,3357229
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/01/2026,67657,8303272,76170,8367563
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/02/2026,16817,1933071,18591,2026511
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/03/2026,20028,2270993,1755,161099
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/04/2026,19890,2188144,15210,1661074
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/05/2026,13240,1455014,12170,1322765
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/06/2026,17439,1824650,17032,1825764
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/07/2026,16561,1790410,15132,1610531
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/08/2026,19767,2173731,19579,2149436
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/09/2026,21030,2338368,15572,1679492
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/10/2026,50715,4856780,60619,6760238
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/11/2026,27040,3645193,31130,3433603
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/12/2026,58335,7062040,26431,2833666
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/01/2027,81310,9443649,84962,9247039
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/02/2027,20002,2247327,20590,2231257
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/03/2027,21455,2388643,884,81588
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/04/2027,24049,2632624,15928,1725780
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/05/2027,14541,1576204,12673,1361212
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/06/2027,22196,2370005,19801,2109449
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/07/2027,14768,1585124,13609,1463900
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/08/2027,20160,2210314,19753,2162701
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/09/2027,17433,1908161,14263,1550228
ANTIBIOTICO TABLETA 1,Cliente 1,01/10/2025,318822,37970778,29782,1878006
ANTIBIOTICO TABLETA 1,Cliente 1,01/11/2025,228858,25251953,61906,5037657
ANTIBIOTICO TABLETA 1,Cliente 1,01/12/2025,267824,35597402,27267,2162378
ANTIBIOTICO TABLETA 1,Cliente 1,01/01/2026,470724,69644560,19577,1682122
ANTIBIOTICO TABLETA 1,Cliente 1,01/02/2026,620887,96296218,64414,5579868
ANTIBIOTICO TABLETA 1,Cliente 1,01/03/2026,1115778,255952299,50509,5147811
ANTIBIOTICO TABLETA 1,Cliente 1,01/04/2026,845484,220763095,79037,10965601
ANTIBIOTICO TABLETA 1,Cliente 1,01/05/2026,443376,70480113,24258,1987925
ANTIBIOTICO TABLETA 1,Cliente 1,01/06/2026,33692,2064187,3664,94134
ANTIBIOTICO TABLETA 1,Cliente 1,01/07/2026,247972,39400342,15739,1307957
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2026,453544,66751051,34860,2692546
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2026,1875863,425016467,133055,16201805
ANTIBIOTICO TABLETA 1,Cliente 1,01/10/2026,3919527,880556919,69488,5295663
ANTIBIOTICO TABLETA 1,Cliente 1,01/11/2026,1322560,235034693,89180,7690238
ANTIBIOTICO TABLETA 1,Cliente 1,01/12/2026,851956,156132417,35376,3021789
ANTIBIOTICO TABLETA 1,Cliente 1,01/01/2027,1439518,286911928,68290,6093201
ANTIBIOTICO TABLETA 1,Cliente 1,01/02/2027,1309013,248934940,62255,5390922
ANTIBIOTICO TABLETA 1,Cliente 1,01/03/2027,1523229,362534940,22945,2106004
ANTIBIOTICO TABLETA 1,Cliente 1,01/04/2027,1213178,324060590,31756,3392404
ANTIBIOTICO TABLETA 1,Cliente 1,01/05/2027,1002611,196080216,55374,4496362
ANTIBIOTICO TABLETA 1,Cliente 1,01/06/2027,91805,8638481,10788,492068
ANTIBIOTICO TABLETA 1,Cliente 1,01/07/2027,485505,92447132,22005,1800161
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2027,552837,90433043,6361,508399
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2027,2611695,620393300,61133,6071535
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2025,30921,2405994,67937,24951301
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2025,47,267,5733,491874
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2025,33975,2665976,58504,4965585
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2026,35396,2843829,14912,1205025
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2026,94511,7074752,320,5557
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2026,68,386,856,12659
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2026,78,1060,79,643
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2026,139,1880,476,9803
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2026,0,0,630,6426
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2026,29,162,303,3115
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2026,6243,463336,30135,2044513
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2026,46866,3450057,282232,41528890
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2026,32365,2522879,109302,16682900
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2026,11,32,9224,454629
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2026,30346,2370598,94127,10093116
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2027,27308,2179415,23992,2449351
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2027,101593,7562716,515,11296
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2027,14,40,1378,25732
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2027,200,5115,128,1308
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2027,404,10317,767,19927
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2027,0,0,1014,13063
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2027,8,23,488,6332
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2027,4457,321456,48485,4155706
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2027,39022,2808703,454076,84412187
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2025,377540,31900634,102922,7685866
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2025,14763,1141545,21884,797289
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2025,1367,38603,207,1210
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2026,72971,1849287,6760,125730
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2026,5959,248865,6675,167466
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2026,13253,294951,1161,17302
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2026,3366,56183,2901,159943
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2026,1310,19025,19,47
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2026,1881,8445,706,8405
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2026,10392,372956,10638,691013
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2026,556,5891,1825,57370
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2026,856,8359,3697,174455
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2026,28304,1105491,40327,2659303
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2026,2518,59269,4396,113507
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2026,261,6952,66,294
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2027,9170,492236,3035,45204
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2027,4460,107908,3791,79819
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2027,3216,160823,778,10115
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2027,2284,37686,2187,108415
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2027,504,14360,16,35
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2027,737,6990,613,6854
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2027,10593,327071,9631,596061
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2027,813,5389,1702,51544
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2027,1411,7861,3518,161434
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2025,1945,31499,247,2685
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2025,2238,27149,577,7675
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2025,31,59,15,43
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2026,5424,151622,1639,33786
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2026,17494,637693,1760,27566
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2026,0,0,10,31
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2026,99,567,141,1095
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2026,0,0,9,28
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2026,0,0,2,3
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2026,0,0,9,29
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2026,76,700,266,3090
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2026,0,0,22,101
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2026,3047,135235,509,7085
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2026,3855,152401,1815,41162
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2026,1,4,46,235
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2027,6682,420315,2217,52117
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2027,33359,2216487,1535,21702
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2027,0,0,11,37
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2027,4,17,210,2014
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2027,0,0,15,60
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2027,0,0,4,9
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2027,0,0,17,70
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2027,4,21,489,8014
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2027,0,0,35,201
ANTIBIOTICO TABLETA 1,Cliente 5,01/10/2025,15000,1170000,7556,273753
ANTIBIOTICO TABLETA 1,Cliente 5,01/11/2025,159,1178,1214,18142
ANTIBIOTICO TABLETA 1,Cliente 5,01/12/2025,13190,1025235,1151,24215
ANTIBIOTICO TABLETA 1,Cliente 5,01/01/2026,114,853,2045,30230
ANTIBIOTICO TABLETA 1,Cliente 5,01/02/2026,312,3168,31,108
ANTIBIOTICO TABLETA 1,Cliente 5,01/03/2026,0,0,3,6
ANTIBIOTICO TABLETA 1,Cliente 5,01/04/2026,23509,1738765,531,7241
ANTIBIOTICO TABLETA 1,Cliente 5,01/05/2026,423,30036,1024,15089
ANTIBIOTICO TABLETA 1,Cliente 5,01/06/2026,216,2155,421,4792
ANTIBIOTICO TABLETA 1,Cliente 5,01/07/2026,27231,2003726,2814,81611
ANTIBIOTICO TABLETA 1,Cliente 5,01/08/2026,312,3121,1828,30125
ANTIBIOTICO TABLETA 1,Cliente 5,01/09/2026,50959,3776407,10813,460140
ANTIBIOTICO TABLETA 1,Cliente 5,01/10/2026,15000,1170000,7556,273753
ANTIBIOTICO TABLETA 1,Cliente 5,01/11/2026,14,43,1214,18142
ANTIBIOTICO TABLETA 1,Cliente 5,01/12/2026,10122,789354,1151,24215
ANTIBIOTICO TABLETA 1,Cliente 5,01/01/2027,11,36,2045,30230
ANTIBIOTICO TABLETA 1,Cliente 5,01/02/2027,3378,84100,31,108
ANTIBIOTICO TABLETA 1,Cliente 5,01/03/2027,0,0,3,6
ANTIBIOTICO TABLETA 1,Cliente 5,01/04/2027,33490,2408951,531,7241
ANTIBIOTICO TABLETA 1,Cliente 5,01/05/2027,113,7987,1024,15089
ANTIBIOTICO TABLETA 1,Cliente 5,01/06/2027,2007,48919,421,4792
ANTIBIOTICO TABLETA 1,Cliente 5,01/07/2027,26161,1881208,2814,81611
ANTIBIOTICO TABLETA 1,Cliente 5,01/08/2027,3378,82339,1828,30125
ANTIBIOTICO TABLETA 1,Cliente 5,01/09/2027,84540,6081902,10813,460140
ANTIBIOTICO TABLETA 1,Cliente 6,01/10/2025,34884,2684451,34715,2675116
ANTIBIOTICO TABLETA 1,Cliente 6,01/11/2025,1046,23167,1101,24403
ANTIBIOTICO TABLETA 1,Cliente 6,01/12/2025,944,20867,993,21969
ANTIBIOTICO TABLETA 1,Cliente 6,01/01/2026,9204,767797,9404,779619
ANTIBIOTICO TABLETA 1,Cliente 6,01/02/2026,0,0,0,0
ANTIBIOTICO TABLETA 1,Cliente 6,01/03/2026,18308,1436300,18578,1452022
ANTIBIOTICO TABLETA 1,Cliente 6,01/04/2026,0,0,0,0
ANTIBIOTICO TABLETA 1,Cliente 6,01/05/2026,13,48,12,46
ANTIBIOTICO TABLETA 1,Cliente 6,01/06/2026,51486,3905312,51818,3924618
ANTIBIOTICO TABLETA 1,Cliente 6,01/07/2026,4620,359048,4673,362097
ANTIBIOTICO TABLETA 1,Cliente 6,01/08/2026,32,110,30,105
ANTIBIOTICO TABLETA 1,Cliente 6,01/09/2026,16,60,16,57
ANTIBIOTICO TABLETA 1,Cliente 6,01/10/2026,54094,4238895,54182,4244212
ANTIBIOTICO TABLETA 1,Cliente 6,01/11/2026,9,24,9,24
ANTIBIOTICO TABLETA 1,Cliente 6,01/12/2026,9,24,9,23
ANTIBIOTICO TABLETA 1,Cliente 6,01/01/2027,1329,103518,1320,102950
ANTIBIOTICO TABLETA 1,Cliente 6,01/02/2027,0,0,0,0
ANTIBIOTICO TABLETA 1,Cliente 6,01/03/2027,4875,344546,4851,343199
ANTIBIOTICO TABLETA 1,Cliente 6,01/04/2027,0,0,0,0
ANTIBIOTICO TABLETA 1,Cliente 6,01/05/2027,436,12552,442,12745
ANTIBIOTICO TABLETA 1,Cliente 6,01/06/2027,28817,2045539,28755,2041912
ANTIBIOTICO TABLETA 1,Cliente 6,01/07/2027,1671,118470,1665,118110
ANTIBIOTICO TABLETA 1,Cliente 6,01/08/2027,3206,93230,3261,94969
ANTIBIOTICO TABLETA 1,Cliente 6,01/09/2027,748,21580,759,21930
ANTIBIOTICO TABLETA 1,Cliente 7,01/10/2025,18475,891520,18454,1436236
ANTIBIOTICO TABLETA 1,Cliente 7,01/11/2025,12852,25753,12835,983041
ANTIBIOTICO TABLETA 1,Cliente 7,01/12/2025,5000,17353,5000,390000
ANTIBIOTICO TABLETA 1,Cliente 7,01/01/2026,83,1090,81,450
ANTIBIOTICO TABLETA 1,Cliente 7,01/02/2026,296,271,302,4022
ANTIBIOTICO TABLETA 1,Cliente 7,01/03/2026,735,8294,754,10073
ANTIBIOTICO TABLETA 1,Cliente 7,01/04/2026,11362,816,11397,838207
ANTIBIOTICO TABLETA 1,Cliente 7,01/05/2026,0,4,0,0
ANTIBIOTICO TABLETA 1,Cliente 7,01/06/2026,15074,72242,15098,1107059
ANTIBIOTICO TABLETA 1,Cliente 7,01/07/2026,15000,27569,15000,1096608
ANTIBIOTICO TABLETA 1,Cliente 7,01/08/2026,5650,113368,457,6091
ANTIBIOTICO TABLETA 1,Cliente 7,01/09/2026,14587,6703,14503,1068483
ANTIBIOTICO TABLETA 1,Cliente 7,01/10/2026,16970,891520,16966,1322785
ANTIBIOTICO TABLETA 1,Cliente 7,01/11/2026,11602,25753,11599,886578
ANTIBIOTICO TABLETA 1,Cliente 7,01/12/2026,5000,17353,5000,390000
ANTIBIOTICO TABLETA 1,Cliente 7,01/01/2027,13,1090,13,38
ANTIBIOTICO TABLETA 1,Cliente 7,01/02/2027,1470,271,1476,37538
ANTIBIOTICO TABLETA 1,Cliente 7,01/03/2027,4704,8294,4726,120332
ANTIBIOTICO TABLETA 1,Cliente 7,01/04/2027,14310,816,14318,1029825
ANTIBIOTICO TABLETA 1,Cliente 7,01/05/2027,0,4,0,0
ANTIBIOTICO TABLETA 1,Cliente 7,01/06/2027,16917,72242,16922,1216443
ANTIBIOTICO TABLETA 1,Cliente 7,01/07/2027,15000,27569,15000,1077658
ANTIBIOTICO TABLETA 1,Cliente 7,01/08/2027,11165,113368,2497,63559
ANTIBIOTICO TABLETA 1,Cliente 7,01/09/2027,19708,6703,19477,1401347
ANTIBIOTICO TABLETA 1,Cliente 8,01/10/2025,95,19402,584,20472
ANTIBIOTICO TABLETA 1,Cliente 8,01/11/2025,8529,2073250,26604,2784326
ANTIBIOTICO TABLETA 1,Cliente 8,01/12/2025,5452,467774,12508,716039
ANTIBIOTICO TABLETA 1,Cliente 8,01/01/2026,37409,10444824,94241,11583976
ANTIBIOTICO TABLETA 1,Cliente 8,01/02/2026,297,11972,842,16047
ANTIBIOTICO TABLETA 1,Cliente 8,01/03/2026,548,19632,1061,19947
ANTIBIOTICO TABLETA 1,Cliente 8,01/04/2026,368,15584,943,22445
ANTIBIOTICO TABLETA 1,Cliente 8,01/05/2026,16414,3212937,29717,2960256
ANTIBIOTICO TABLETA 1,Cliente 8,01/06/2026,6203,660080,15212,960845
ANTIBIOTICO TABLETA 1,Cliente 8,01/07/2026,9435,1320389,23817,1971058
ANTIBIOTICO TABLETA 1,Cliente 8,01/08/2026,36420,12683398,111526,16861145
ANTIBIOTICO TABLETA 1,Cliente 8,01/09/2026,118,18625,667,20695
ANTIBIOTICO TABLETA 1,Cliente 8,01/10/2026,95,40834,1025,48974
ANTIBIOTICO TABLETA 1,Cliente 8,01/11/2026,8529,4363211,46694,6660635
ANTIBIOTICO TABLETA 1,Cliente 8,01/12/2026,5452,984445,21954,1712901
ANTIBIOTICO TABLETA 1,Cliente 8,01/01/2027,37409,21981410,165402,27711062
ANTIBIOTICO TABLETA 1,Cliente 8,01/02/2027,297,25196,1478,38390
ANTIBIOTICO TABLETA 1,Cliente 8,01/03/2027,548,41317,1863,47719
ANTIBIOTICO TABLETA 1,Cliente 8,01/04/2027,368,32799,1656,53694
ANTIBIOTICO TABLETA 1,Cliente 8,01/05/2027,16414,6761713,52157,7081494
ANTIBIOTICO TABLETA 1,Cliente 8,01/06/2027,6203,1389157,26699,2298525
ANTIBIOTICO TABLETA 1,Cliente 8,01/07/2027,9435,2778795,41802,4715144
ANTIBIOTICO TABLETA 1,Cliente 8,01/08/2027,36420,26692548,195739,40335046
ANTIBIOTICO TABLETA 1,Cliente 8,01/09/2027,118,39198,1172,49507
ANTIBIOTICO TABLETA 1,Cliente 9,01/10/2025,4809,164586,5704,212461
ANTIBIOTICO TABLETA 1,Cliente 9,01/11/2025,92,663,57,331
ANTIBIOTICO TABLETA 1,Cliente 9,01/12/2025,152,1392,140,1241
ANTIBIOTICO TABLETA 1,Cliente 9,01/01/2026,2979,91170,892,17980
ANTIBIOTICO TABLETA 1,Cliente 9,01/02/2026,495,6961,606,10712
ANTIBIOTICO TABLETA 1,Cliente 9,01/03/2026,4207,127612,3813,142383
ANTIBIOTICO TABLETA 1,Cliente 9,01/04/2026,124,1097,397,5877
ANTIBIOTICO TABLETA 1,Cliente 9,01/05/2026,30,122,7,18
ANTIBIOTICO TABLETA 1,Cliente 9,01/06/2026,641,10821,1821,51631
ANTIBIOTICO TABLETA 1,Cliente 9,01/07/2026,590,8138,804,13521
ANTIBIOTICO TABLETA 1,Cliente 9,01/08/2026,3187,140883,2284,79471
ANTIBIOTICO TABLETA 1,Cliente 9,01/09/2026,3187,85485,941,15060
ANTIBIOTICO TABLETA 1,Cliente 9,01/10/2026,4809,164586,5704,212461
ANTIBIOTICO TABLETA 1,Cliente 9,01/11/2026,92,663,57,331
ANTIBIOTICO TABLETA 1,Cliente 9,01/12/2026,152,1392,140,1241
ANTIBIOTICO TABLETA 1,Cliente 9,01/01/2027,2979,91170,892,17980
ANTIBIOTICO TABLETA 1,Cliente 9,01/02/2027,495,6961,606,10712
ANTIBIOTICO TABLETA 1,Cliente 9,01/03/2027,4207,127612,3813,142383
ANTIBIOTICO TABLETA 1,Cliente 9,01/04/2027,124,1097,397,5877
ANTIBIOTICO TABLETA 1,Cliente 9,01/05/2027,30,122,7,18
ANTIBIOTICO TABLETA 1,Cliente 9,01/06/2027,641,10821,1821,51631
ANTIBIOTICO TABLETA 1,Cliente 9,01/07/2027,590,8138,804,13521
ANTIBIOTICO TABLETA 1,Cliente 9,01/08/2027,3187,140883,2284,79471
ANTIBIOTICO TABLETA 1,Cliente 9,01/09/2027,3187,85485,941,15060
ANTIBIOTICO TABLETA 1,Cliente Otros,01/10/2025,62468,4720254,61778,4819581
